year,college_code,college_name,branch_code,branch_name,college_status,stage,level,category,gender,cutoff_rank,percentile
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,OPEN,All,40678,77.8495773
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,SC,All,55830,68.2985361
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,ST,All,86718,43.3167495
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,VJ,All,45691,74.5106403
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,NT1,All,41586,77.0666918
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,NT2,All,51711,70.9263207
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,NT3,All,49334,72.5765063
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,OBC,All,46967,74.0962113
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,OPEN,Female,30535,83.4045178
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,SC,Female,50420,71.6451268
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,ST,Female,79098,50.9996691
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,VJ,Female,40679,77.8495773
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,NT2,Female,72814,55.8902921
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,OBC,Female,41709,77.0666918
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,DEF_OPEN,All,88218,42.7946749
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,TFWS,All,19635,89.407761
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,DEF_OBC,All,98060,32.4992712
2022,1002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,EWS,All,52672,70.2135829
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,OPEN,All,6412,96.4453291
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,SC,All,9920,94.6469248
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,ST,All,41139,77.1458362
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,VJ,All,17056,90.8078665
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,NT1,All,7766,95.7384206
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,NT2,All,9524,94.8196814
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,NT3,All,10818,94.1471246
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,OBC,All,6904,96.1905225
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,OPEN,Female,4603,97.3751017
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,SC,Female,8998,95.1073753
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,ST,Female,32400,82.424443
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,VJ,Female,15893,91.4761117
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,NT1,Female,7378,95.95134
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,NT2,Female,14019,92.4735769
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,OBC,Female,6218,96.5320687
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,PWD_OPEN,All,79110,50.9996691
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,DEF_OPEN,All,15876,91.4761117
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,TFWS,All,4763,97.3134328
2022,1002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,EWS,All,7872,95.7059576
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,OPEN,All,8456,95.3393686
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,SC,All,13932,92.5142196
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,ST,All,44445,75.4846987
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,VJ,All,16510,91.1038771
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,NT1,All,9228,94.9538024
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,NT2,All,9942,94.6205981
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,NT3,All,20505,88.9823699
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,OBC,All,8735,95.2545256
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,OPEN,Female,8400,95.3875689
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,SC,Female,14435,92.2302228
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,ST,Female,31172,83.1650789
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,NT1,Female,21744,88.2761636
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,NT2,Female,17754,90.4382847
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,OBC,Female,9179,94.9790794
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,PWD_OPEN,All,80636,49.0525702
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,DEF_OPEN,All,24544,86.8356112
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,TFWS,All,7435,95.9209717
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,DEF_OBC,All,28236,84.8614274
2022,1002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,EWS,All,9683,94.7015776
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,OPEN,All,26610,85.6827453
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,SC,All,35923,80.5336015
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,ST,All,80097,49.556541
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,VJ,All,48372,72.8897104
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,NT1,All,27089,85.4043578
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,NT2,All,36467,80.2656546
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,NT3,All,39928,78.1473584
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,OBC,All,30649,83.3246679
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,OPEN,Female,26549,85.6913808
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,SC,Female,29692,84.0382056
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,ST,Female,48168,72.8974176
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,VJ,Female,40479,77.9458986
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,NT2,Female,28122,84.8685155
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,OBC,Female,25800,86.1713847
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,PWD_OPEN,All,54377,69.1685966
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,DEF_OPEN,All,78548,51.2359011
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,TFWS,All,18803,89.9192371
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,DEF_OBC,All,110745,18.3037194
2022,1002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,EWS,All,35192,80.8718313
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,OPEN,All,15492,91.6047864
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,SC,All,22933,87.6299679
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,ST,All,64864,61.8814494
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,VJ,All,28519,84.6390824
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,NT1,All,20509,88.9823699
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,NT2,All,19466,89.5056923
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,NT3,All,26282,85.8374792
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,OBC,All,15967,91.4536974
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,OPEN,Female,14248,92.3335702
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,SC,Female,22745,87.7973797
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,ST,Female,102922,27.3337429
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,VJ,Female,44740,75.3508645
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,NT1,Female,20321,89.0594645
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,NT2,Female,27605,85.0225065
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,OBC,Female,13964,92.4845102
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,PWD_OPEN,All,100795,29.3528763
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,DEF_OPEN,All,30393,83.4474115
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,TFWS,All,11631,93.7141189
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,DEF_OBC,All,41669,77.0666918
2022,1002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,EWS,All,16352,91.1864731
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,OPEN,All,49414,72.5765063
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,SC,All,65659,61.4673542
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,ST,All,112169,16.5730741
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,NT2,All,74875,54.1664697
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,OBC,All,52428,70.7220669
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,OPEN,Female,46383,74.2012741
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,SC,Female,64077,62.3799839
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,OBC,Female,48202,72.8974176
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,DEF_OPEN,All,113852,14.2210761
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,TFWS,All,30615,83.3246679
2022,1002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,EWS,All,51690,70.9370842
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,OPEN,All,34421,81.4005843
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,SC,All,42806,76.4889836
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,ST,All,109621,19.499854
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,VJ,All,48115,72.8974176
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,NT1,All,47757,73.2440997
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,NT2,All,43267,75.8471965
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,NT3,All,63985,62.3799839
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,OBC,All,39664,78.2814198
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,OPEN,Female,40195,78.0555027
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,SC,Female,61058,64.4979119
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,ST,Female,97556,33.083064
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,NT1,Female,81559,48.7700838
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,NT2,Female,54000,69.3871747
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,OBC,Female,42993,76.4889836
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,DEF_OPEN,All,64866,61.8814494
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,TFWS,All,21335,88.4908068
2022,1002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,EWS,All,49115,72.6414198
2022,1005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,OPEN,All,56459,67.7143135
2022,1005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,SC,All,89272,42.0206383
2022,1005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,VJ,All,64230,62.0823842
2022,1005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,NT1,All,100270,30.5619889
2022,1005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,OBC,All,56723,67.4824177
2022,1005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,OPEN,Female,24039,87.0274997
2022,1005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,OBC,Female,46268,74.2260244
2022,1005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,State Level,TFWS,All,34335,81.4109415
2022,1005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,State Level,EWS,All,107964,21.8821184
2022,1005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Home University Level,OPEN,Female,77244,52.2301039
2022,1005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Home University Level,OBC,Female,84752,45.9187639
2022,1005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,OPEN,All,113264,14.9316558
2022,1005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,State Level,TFWS,All,48609,72.7702415
2022,1005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,State Level,EWS,All,96766,34.1210946
2022,1005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Home University Level,OPEN,All,110078,19.1072714
2022,1005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Home University Level,OPEN,Female,89462,41.9139826
2022,1005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Other Than Home University Level,OPEN,All,67801,59.6829046
2022,1005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Other Than Home University Level,SC,All,76951,52.4476185
2022,1005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Other Than Home University Level,OBC,All,103538,26.7890081
2022,1005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,State Level,EWS,All,115429,12.099832
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OPEN,All,72032,56.7650587
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,SC,All,107302,22.4871071
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,ST,All,114482,12.9353233
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,VJ,All,85649,44.986801
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,NT1,All,82211,48.2193247
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,NT2,All,83614,46.4456321
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OBC,All,85512,44.986801
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OPEN,Female,68900,59.0639291
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,SC,Female,75744,53.8866742
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OBC,Female,80795,49.0525702
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,ST,All,103344,26.9007793
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,NT3,All,79917,50.5614783
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,State Level,TFWS,All,56874,67.447284
2022,1012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,State Level,EWS,All,97934,32.5908894
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OPEN,All,24879,86.5576404
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,SC,All,32136,82.59776
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,ST,All,79961,50.5614783
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,VJ,All,25236,86.402198
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,NT1,All,29891,83.8902317
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,NT2,All,29197,84.1949276
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,NT3,All,32709,82.3877908
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OBC,All,26900,85.606492
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OPEN,Female,19777,89.3887863
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,SC,Female,40577,77.8495773
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,ST,Female,47880,72.9031949
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OBC,Female,22081,88.0916175
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,State Level,DEF_OPEN,All,48009,72.9031949
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,State Level,TFWS,All,10149,94.4876909
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,State Level,DEF_OBC,All,74646,54.1664697
2022,1012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,State Level,EWS,All,24163,87.0240046
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OPEN,All,59291,65.7244332
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,SC,All,89956,41.4815869
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,ST,All,95997,35.3945703
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,VJ,All,67364,60.0860804
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,NT1,All,84691,45.9187639
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,NT2,All,64003,62.3799839
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,NT3,All,72385,56.3628587
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OBC,All,66703,60.6284658
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OPEN,Female,50247,71.6451268
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,SC,Female,87804,42.8034319
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OBC,Female,55708,68.2985361
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,ST,All,114955,12.4299468
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,State Level,DEF_OPEN,All,117538,8.6023034
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,State Level,TFWS,All,44044,75.6049358
2022,1012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,State Level,EWS,All,71061,57.2112851
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OPEN,All,41714,77.0666918
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,SC,All,63707,62.3954246
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,VJ,All,66207,60.7344231
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,NT1,All,51553,70.9370842
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,NT2,All,50917,71.2367422
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,NT3,All,68536,59.4192464
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OBC,All,47845,73.2440997
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OPEN,Female,39093,78.482599
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,SC,Female,53982,69.3871747
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OBC,Female,41348,77.0895594
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,ST,All,93826,36.7166438
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,State Level,DEF_OPEN,All,101980,28.6995083
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,State Level,TFWS,All,25137,86.402198
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,State Level,DEF_OBC,All,102806,28.1605922
2022,1012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,State Level,EWS,All,44532,75.4846987
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OPEN,All,70771,57.4413646
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,SC,All,100838,29.3528763
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,ST,All,120495,4.0235666
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,VJ,All,72461,56.3628587
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,NT1,All,92687,38.6417086
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,NT2,All,95363,35.6983743
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,NT3,All,108413,21.2317049
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OBC,All,84149,46.1727561
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OPEN,Female,96418,35.1475881
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,SC,Female,108877,20.3613489
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OBC,Female,102356,28.4814025
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,State Level,TFWS,All,48386,72.8897104
2022,1012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,State Level,EWS,All,59474,65.7244332
2022,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,OPEN,All,12653,93.1714502
2022,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,SC,All,24489,86.8703589
