year,college_code,college_name,branch_code,branch_name,college_status,stage,level,category,gender,cutoff_rank,percentile
2025,01005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,OBC,Female,62939,82.2763176
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,SC,All,38096,89.5766345
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,OPEN,Female,42343,88.3220112
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,SEBC,All,45570,87.371439
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Home University Level,OPEN,All,150631,43.031473
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Home University Level,OPEN,Female,165438,33.0802795
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,VII,Home University Level,SEBC,All,171133,29.2375397
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,VJ,All,103454,66.1695365
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52410,Paper and Pulp Technology,University Department,I,Home University Level,OPEN,Female,180133,22.8214173
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52410,Paper and Pulp Technology,University Department,I,Home University Level,OBC,Female,196887,7.9877752
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52410,Paper and Pulp Technology,University Department,I,Other Than Home University Level,OPEN,All,165129,33.465035
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Home University Level,OPEN,Female,112652,62.0615406
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Home University Level,SC,Female,167133,32.3446384
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,VII,Home University Level,SEBC,All,138091,49.7291102
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Other Than Home University Level,SC,All,148516,43.74434
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Other Than Home University Level,OBC,All,133438,52.3622324
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,State Level,TFWS,All,101966,66.4263323
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OPEN,All,117854,59.9607019
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,SC,All,122678,57.5410529
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OBC,All,123239,57.4017459
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OBC,Female,138703,49.6043895
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,"I-Non
PWD",Home University Level,PWD_OPEN,All,116738,60.422115
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,SEBC,All,136999,50.5909012
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,OPEN,All,85414,73.2612864
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,SC,All,121797,57.8195751
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,NT2,All,161009,36.1161649
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,OBC,All,91965,70.6189283
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,SEBC,All,130986,53.6771201
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,II,Other Than Home University Level,ST,Female,132654,52.8806012
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,State Level,TFWS,All,93671,69.8941051
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,State Level,EWS,All,200442,4.3158445
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OPEN,All,55537,83.2103258
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,NT1,All,80948,74.9785452
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,NT2,All,63986,80.602179
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OBC,All,62065,81.1324174
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OPEN,Female,50678,84.8736599
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OBC,Female,69223,78.6167398
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,OPEN,All,38496,88.6328671
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,SC,All,58613,82.3322294
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,SEBC,All,68976,78.6729363
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,OPEN,Female,35701,89.4914664
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,NT2,Female,174910,26.6274079
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,OBC,Female,82664,73.8000589
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,State Level,TFWS,All,47387,85.901157
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,State Level,EWS,All,94939,69.4561708
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,VII,State Level,ORPHAN,All,50611,84.8736599
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OPEN,All,79691,75.210728
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,SC,All,128342,54.5872518
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,ST,All,198152,6.9235509
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OBC,All,93669,69.8941051
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OPEN,Female,117188,60.3213757
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,"I-Non
PWD",Home University Level,PWD_OPEN,All,99785,67.8210479
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,SEBC,All,107450,64.3453843
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,OPEN,All,62090,81.1324174
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,VJ,All,126416,55.6405756
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,NT2,All,109550,63.4714222
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,OBC,All,91299,70.7504568
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,SEBC,All,120657,58.4401523
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,NT1,Female,174943,26.6274079
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,"I-Non
Defence",State Level,DEF_OPEN,All,60656,81.6453226
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,"I-Non
Defence",State Level,DEF_OBC,All,91913,70.6189283
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OPEN,All,81515,74.5404987
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,SC,All,126316,55.6405756
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OBC,All,85094,73.2612864
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OPEN,Female,92811,70.5005064
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,SC,Female,113195,61.796967
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OBC,Female,99505,67.8236662
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,VII,Home University Level,ST,Female,88273,71.8197195
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,SEBC,All,85978,72.8948543
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,OPEN,All,57864,82.4521073
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,SC,All,94277,69.4936445
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,OPEN,Female,80587,75.1620214
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,SEBC,Female,104578,65.6692751
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,State Level,TFWS,All,86633,72.6730266
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,State Level,EWS,All,176793,25.4595013
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,"I-Non
Defence",State Level,DEF_OPEN,All,64532,80.3575863
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,VII,State Level,ORPHAN,All,67372,79.6033896
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OPEN,All,108187,63.8244514
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,SC,All,146804,45.3566434
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OBC,All,113223,61.796967
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OPEN,Female,134443,51.7009371
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,SEBC,All,134709,51.57164
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,OPEN,All,92903,70.2628092
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,SC,All,117084,60.3213757
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,SEBC,All,135680,50.9683037
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,OPEN,Female,100960,66.9498069
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,SC,Female,142596,47.3563218
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,State Level,EWS,All,203088,1.0219184
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,VII,State Level,ORPHAN,All,101793,66.4263323
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,OPEN,All,24012,92.997543
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,OBC,All,24856,92.7805181
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,SEBC,All,39710,88.2484746
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,OPEN,Female,18245,94.7424061
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Other Than Home University Level,OPEN,All,29437,91.3593874
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Other Than Home University Level,ST,All,164078,35.1590106
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,VII,State Level,ORPHAN,All,23460,93.1848615
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,Home University Level,OPEN,All,26821,92.1378092
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,Home University Level,OBC,All,27324,92.0400779
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,Home University Level,SEBC,All,68101,79.3004726
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,Home University Level,PWD_OBC,All,170545,29.5314685
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",35610,Electrical Engg[Electronics and Power],Un-Aided,I,Other Than Home University Level,SEBC,All,66693,79.7185003
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",35610,Electrical Engg[Electronics and Power],Un-Aided,VII,State Level,ORPHAN,All,26884,92.1231015
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",35610,Electrical Engg[Electronics and Power],Un-Aided,I,Other Than Home University Level,OPEN,All,52401,84.3018999
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",35610,Electrical Engg[Electronics and Power],Un-Aided,"I-Non
Defence",State Level,DEF_OBC,All,41707,87.6831328
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OPEN,All,33121,90.249489
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,SC,All,46641,85.977536
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,ST,All,141661,47.8015007
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OBC,All,34451,89.861767
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OPEN,Female,30480,91.0675835
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Other Than Home University Level,OPEN,All,33998,90.0175917
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Other Than Home University Level,OBC,All,43907,86.9651776
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Other Than Home University Level,NT1,Female,113763,61.6834321
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,"I-Non
Defence",State Level,DEF_SEBC,All,71844,78.1688442
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OPEN,All,47217,85.9058498
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Home University Level,SEBC,All,165348,33.0802795
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Home University Level,SEBC,Female,138908,49.4020979
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,"I-Non
PWD",Home University Level,PWD_OPEN,All,45849,86.3869833
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Other Than Home University Level,OPEN,All,68869,78.8357161
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,I,State Level,OPEN,All,67472,79.6033896
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,I,State Level,SC,All,109255,63.4714222
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,I,State Level,VJ,All,91698,70.7504568
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,I,State Level,OPEN,Female,68476,79.027972
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,I,State Level,OBC,Female,84135,73.5570613
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,"I-Non
Defence",State Level,DEF_OPEN,All,80178,75.1716925
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,"I-Non
PWD",State Level,PWD_SEBC,All,199637,5.2326584
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,VII,State Level,ST,Female,73143,77.2287062
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,VII,State Level,SEBC,Female,84472,73.4722277
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",19110,Civil Engineering,Un-Aided Autonomous,VII,State Level,DEF_SEBC,All,83503,73.6328536
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24210,Computer Science and Engineering,Un-Aided Autonomous,I,State Level,OPEN,All,31712,90.6674583
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24210,Computer Science and Engineering,Un-Aided Autonomous,I,State Level,VJ,All,73837,77.1296846
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24210,Computer Science and Engineering,Un-Aided Autonomous,I,State Level,NT2,All,53726,83.880237
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24210,Computer Science and Engineering,Un-Aided Autonomous,I,State Level,OBC,All,33832,90.0449693
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24210,Computer Science and Engineering,Un-Aided Autonomous,I,State Level,OPEN,Female,18162,94.7692308
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24210,Computer Science and Engineering,Un-Aided Autonomous,I,State Level,EWS,All,54993,83.4741816
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24210,Computer Science and Engineering,Un-Aided Autonomous,"I-Non
Defence",State Level,DEF_SC,All,28240,91.7377622
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24610,Information Technology,Un-Aided Autonomous,I,State Level,OPEN,All,34966,89.7089209
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24610,Information Technology,Un-Aided Autonomous,I,State Level,VJ,All,78118,75.6075065
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24610,Information Technology,Un-Aided Autonomous,I,State Level,NT2,All,49177,85.2215842
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24610,Information Technology,Un-Aided Autonomous,I,State Level,OBC,All,36969,89.1256809
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24610,Information Technology,Un-Aided Autonomous,I,State Level,EWS,All,79823,75.1927485
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",24610,Information Technology,Un-Aided Autonomous,"I-Non
PWD",State Level,PWD_SC,All,62361,81.1295102
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,I,State Level,OPEN,All,30574,91.051072
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,I,State Level,SC,All,62903,81.0133535
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,I,State Level,SEBC,All,71765,78.1688442
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,I,State Level,OPEN,Female,32088,90.6221224
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,I,State Level,SC,Female,76849,76.2716859
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,I,State Level,SEBC,Female,61229,81.3270637
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,I,State Level,EWS,All,106898,64.3871019
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26710,Computer Science and Engineering (IoT),Un-Aided Autonomous,I,State Level,SEBC,Female,118409,59.3210117
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26710,Computer Science and Engineering (IoT),Un-Aided Autonomous,I,State Level,TFWS,All,31206,90.8739909
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26710,Computer Science and Engineering (IoT),Un-Aided Autonomous,I,State Level,EWS,All,96471,68.9620341
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",26710,Computer Science and Engineering (IoT),Un-Aided Autonomous,VII,State Level,ST,Female,27738,91.8528438
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",37210,Electronics and Telecommunication Engg,"Un-Aided, Autonomous",I,State Level,OPEN,All,49976,85.0571556
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",37210,Electronics and Telecommunication Engg,"Un-Aided, Autonomous",I,State Level,NT2,All,78509,75.4880541
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",37210,Electronics and Telecommunication Engg,"Un-Aided, Autonomous",I,State Level,SEBC,All,101638,66.4263323
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",37210,Electronics and Telecommunication Engg,"Un-Aided, Autonomous",I,State Level,SC,Female,75881,76.7635852
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",37210,Electronics and Telecommunication Engg,"Un-Aided, Autonomous",I,State Level,EWS,All,116659,60.422115
2025,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",37210,Electronics and Telecommunication Engg,"Un-Aided, Autonomous","I-Non
Defence",State Level,DEF_OPEN,All,52935,84.1131441
