year,college_code,college_name,branch_code,branch_name,college_status,stage,level,category,gender,cutoff_rank,percentile
2025,01002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,OPEN,All,31618,90.668828
2025,01002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,SC,All,53254,84.0359888
2025,01002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,NT1,All,49466,85.1919561
2025,01002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,SEBC,All,73539,77.161886
2025,01002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,SC,Female,41066,87.9159305
2025,01002,"Government College of Engineering, Amravati",19110,Civil Engineering,Government Autonomous,I,State Level,SEBC,Female,91727,70.6189283
2025,01002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,OPEN,All,10017,97.1220006
2025,01002,"Government College of Engineering, Amravati",24210,Computer Science and Engineering,Government Autonomous,I,State Level,OBC,All,11290,96.7783105
2025,01002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,OPEN,All,13634,96.0780932
2025,01002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,VJ,All,26351,92.3341523
2025,01002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,NT2,All,23636,93.1055879
2025,01002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,OBC,All,14798,95.7536628
2025,01002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,OPEN,Female,12774,96.3424067
2025,01002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,OBC,Female,15087,95.6472486
2025,01002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,TFWS,All,14372,95.868115
2025,01002,"Government College of Engineering, Amravati",24610,Information Technology,Government Autonomous,I,State Level,EWS,All,18334,94.7364547
2025,01002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,OPEN,All,27004,92.0769231
2025,01002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,SC,All,29152,91.4450061
2025,01002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,SEBC,All,50107,85.0571556
2025,01002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,OPEN,Female,24597,92.8376317
2025,01002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,OBC,Female,26902,92.1231015
2025,01002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,DEF_OPEN,All,64751,80.3531469
2025,01002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,DEF_OBC,All,174647,26.7336064
2025,01002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,I,State Level,EWS,All,71160,78.272232
2025,01002,"Government College of Engineering, Amravati",29310,Electrical Engineering,Government Autonomous,VII,State Level,ORPHAN,All,27160,92.0737359
2025,01002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,OPEN,All,14271,95.918508
2025,01002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,ST,All,65065,80.0
2025,01002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,OBC,All,16933,95.1095384
2025,01002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,SEBC,All,33196,90.1729075
2025,01002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,TFWS,All,15807,95.4261304
2025,01002,"Government College of Engineering, Amravati",37210,Electronics and Telecommunication Engg,Government Autonomous,I,State Level,DEF_SEBC,All,96522,68.9620341
2025,01002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,OPEN,All,36139,89.2945239
2025,01002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,VJ,All,72602,77.5384615
2025,01002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,OBC,All,41730,87.6322867
2025,01002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,TFWS,All,43334,87.1376478
2025,01002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,I,State Level,EWS,All,104736,65.630713
2025,01002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,"I-Non
Defence",State Level,DEF_OPEN,All,41794,87.6322867
2025,01002,"Government College of Engineering, Amravati",46610,Instrumentation Engineering,Government Autonomous,"I-Non
PWD",State Level,PWD_OPEN,All,39414,88.3176594
2025,01002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,OPEN,All,26387,92.2706158
2025,01002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,ST,All,85674,73.1347962
2025,01002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,NT1,All,35310,89.6391842
2025,01002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,NT3,All,49949,85.0571556
2025,01002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,OBC,All,32705,90.4110066
2025,01002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,OPEN,Female,28486,91.699564
2025,01002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,NT2,Female,70691,78.4242636
2025,01002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,TFWS,All,36832,89.1476381
2025,01002,"Government College of Engineering, Amravati",61210,Mechanical Engineering,Government Autonomous,I,State Level,EWS,All,81885,74.0630785
2025,01005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,OBC,All,61965,82.4696038
2025,01005,"Sant Gadge Baba Amravati University,Amravati",50310,Food Technology,University Department,I,Home University Level,OBC,Female,56460,84.3005134
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,OPEN,All,30155,91.7720943
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,SC,All,36428,90.0233934
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,NT1,All,97708,70.9247292
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,SEBC,All,100151,70.0246042
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Home University Level,SC,All,200043,4.7274462
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Home University Level,OBC,All,134585,51.57164
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,VII,Home University Level,VJ,All,150631,43.031473
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,VII,Home University Level,SEBC,All,196887,7.9877752
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,VII,Home University Level,NT2,Female,157446,39.2328654
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,OPEN,All,81826,74.0630785
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,I,Other Than Home University Level,OBC,All,112562,62.1365556
2025,01005,"Sant Gadge Baba Amravati University,Amravati",51710,Oil and Paints Technology,University Department,VII,Other Than Home University Level,ST,All,127111,55.2744499
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52410,Paper and Pulp Technology,University Department,I,Home University Level,OPEN,All,152507,42.2674623
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52410,Paper and Pulp Technology,University Department,I,Home University Level,OPEN,Female,180133,22.8214173
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Other Than Home University Level,OPEN,All,203123,0.9371709
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Other Than Home University Level,OPEN,All,189373,15.3499592
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Home University Level,OPEN,All,141682,47.8015007
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Home University Level,SC,All,167133,32.3446384
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Home University Level,OBC,All,162429,35.9295868
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,I,Home University Level,OPEN,Female,62209,81.1295102
2025,01005,"Sant Gadge Baba Amravati University,Amravati",52710,Petro Chemical Engineering,University Department,VII,Home University Level,SEBC,All,176242,25.5643537
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OPEN,All,93852,69.8941051
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,SC,All,106305,64.7148712
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,VJ,All,102744,66.2972028
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,NT3,All,140318,49.1540892
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OBC,All,110571,63.200058
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,SEBC,All,201943,2.5131625
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OPEN,Female,99478,67.8236662
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Home University Level,OBC,Female,131452,53.2657343
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,II,Home University Level,NT1,Female,138179,49.7291102
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,"I-Non
PWD",Home University Level,PWD_OPEN,All,93902,69.8498837
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,"I-Non
PWD",Home University Level,PWD_OBC,All,108792,63.5767823
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,OPEN,All,61363,81.3270637
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,SC,All,105291,65.5190641
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,NT2,All,111322,62.8632493
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,Other Than Home University Level,SEBC,All,90944,71.0971787
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,II,Other Than Home University Level,ST,Female,159287,37.6293706
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,State Level,TFWS,All,95093,69.3295893
2025,01012,"Government College of Engineering,Yavatmal",19110,Civil Engineering,Government,I,State Level,EWS,All,190882,13.9047479
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OPEN,All,47359,85.901157
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,SC,All,56585,82.8811189
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,VJ,All,71846,78.1688442
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,NT2,All,68324,79.027972
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OBC,All,55537,83.2103258
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,SEBC,All,60109,81.8021201
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OPEN,Female,53625,83.9020979
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Home University Level,OBC,Female,65315,79.98947
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,"I-Non
PWD",Home University Level,PWD_OPEN,All,53222,84.0359888
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,OPEN,All,25397,92.5853623
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,SC,All,54945,83.4741816
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,OBC,All,40958,87.9235179
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,SEBC,All,48787,85.4112341
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,OPEN,Female,27702,91.8738016
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,SC,Female,78475,75.4880541
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,OBC,Female,33477,90.1551333
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,Other Than Home University Level,SEBC,Female,93398,70.2033567
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,State Level,TFWS,All,37043,89.1256809
2025,01012,"Government College of Engineering,Yavatmal",24510,Computer Engineering,Government,I,State Level,EWS,All,52225,84.3296195
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OPEN,All,66482,79.7185003
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,SC,All,125162,56.5039753
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OBC,All,106823,64.3871019
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OPEN,Female,87783,72.102802
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Home University Level,OBC,Female,99429,67.8236662
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,II,Home University Level,SEBC,Female,116300,60.4378874
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,"I-Non
PWD",Home University Level,PWD_OBC,All,99519,67.8236662
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,OPEN,All,67396,79.6033896
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,VJ,All,125459,56.2929777
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,NT2,All,81939,74.0630785
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,OBC,All,70629,78.4242636
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,SEBC,All,84250,73.5570613
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,OPEN,Female,53947,83.7934335
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,Other Than Home University Level,OBC,Female,69186,78.6167398
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,I,State Level,TFWS,All,88866,71.6607627
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,"I-Non
Defence",State Level,DEF_OPEN,All,70213,78.5512207
2025,01012,"Government College of Engineering,Yavatmal",29310,Electrical Engineering,Government,VII,State Level,ORPHAN,All,73192,77.1631566
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OPEN,All,69456,78.6137148
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,SC,All,97939,68.3753318
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,NT1,All,121762,57.8195751
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,NT2,All,97186,68.4887011
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OBC,All,81515,74.5404987
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,SEBC,All,195138,9.8110718
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OPEN,Female,77276,75.6538462
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,OBC,Female,83870,73.6159498
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Home University Level,SEBC,Female,191070,13.6137728
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,"I-Non
PWD",Home University Level,PWD_OBC,All,81037,74.9785452
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,VII,Home University Level,ST,Female,81666,74.5404987
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,PWD_OPEN,All,198919,5.9918095
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,OPEN,All,52140,84.4752545
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,SC,All,75651,76.7694659
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,NT1,All,72296,77.9513058
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,OBC,All,54447,83.7239356
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,OPEN,Female,69912,78.5819586
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,Other Than Home University Level,SEBC,Female,119262,59.1762367
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,State Level,DEF_OPEN,All,65891,79.9072027
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,State Level,TFWS,All,75438,76.8955509
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,I,State Level,EWS,All,191349,13.3124347
2025,01012,"Government College of Engineering,Yavatmal",37210,Electronics and Telecommunication Engg,Government,VII,State Level,ORPHAN,All,57864,82.4521073
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OPEN,All,108975,63.5767823
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,SC,All,123862,57.0133407
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,NT3,All,156581,39.3601986
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OBC,All,113407,61.6834321
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,SEBC,All,150536,43.1964993
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OPEN,Female,136685,50.5909012
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Home University Level,OBC,Female,138767,49.4020979
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,II,Home University Level,NT1,Female,120939,58.4401523
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,"I-Non
PWD",Home University Level,PWD_OPEN,All,102201,66.3866132
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,OPEN,All,94277,69.4936445
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,SC,All,118986,59.1762367
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,OBC,All,95336,69.3295893
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,OPEN,Female,67037,79.6925092
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,Other Than Home University Level,SC,Female,199877,4.817857
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,State Level,TFWS,All,97027,68.4887011
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,I,State Level,EWS,All,201909,2.5131625
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,"I-Non
Defence",State Level,DEF_OPEN,All,94104,69.8498837
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,"I-Non
Defence",State Level,DEF_OBC,All,96788,68.8687467
2025,01012,"Government College of Engineering,Yavatmal",61210,Mechanical Engineering,Government,VII,State Level,ORPHAN,All,96886,68.8687467
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Home University Level,OPEN,All,19760,94.2892243
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Other Than Home University Level,OPEN,All,24131,92.9765542
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Other Than Home University Level,OBC,All,25869,92.4172762
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Other Than Home University Level,OPEN,Female,20779,93.9467062
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Other Than Home University Level,ST,Female,173946,28.2789485
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,Other Than Home University Level,OBC,Female,23429,93.1848615
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,I,State Level,TFWS,All,19151,94.4741287
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,"I-Non
Defence",State Level,DEF_SEBC,All,31454,90.7235685
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24210,Computer Science and Engineering,Un-Aided,VII,State Level,ORPHAN,All,18245,94.7424061
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,Home University Level,OPEN,All,20575,94.0166833
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,Home University Level,SEBC,All,39710,88.2484746
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,Home University Level,PWD_OBC,All,90718,71.173087
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,Other Than Home University Level,OPEN,All,27980,91.7968608
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,Other Than Home University Level,SEBC,All,35804,89.4898417
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,I,State Level,TFWS,All,19995,94.2050981
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",24610,Information Technology,Un-Aided,VII,State Level,ORPHAN,All,24743,92.7867133
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",35610,Electrical Engg[Electronics and Power],Un-Aided,I,Home University Level,OPEN,All,41097,87.9159305
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",35610,Electrical Engg[Electronics and Power],Un-Aided,I,Home University Level,SC,Female,86350,72.7429418
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",35610,Electrical Engg[Electronics and Power],Un-Aided,I,Other Than Home University Level,OPEN,All,47715,85.8501253
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",35610,Electrical Engg[Electronics and Power],Un-Aided,I,Other Than Home University Level,OBC,Female,72185,78.010417
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",35610,Electrical Engg[Electronics and Power],Un-Aided,"I-Non
Defence",State Level,DEF_OBC,All,27324,92.0400779
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OPEN,All,32088,90.6221224
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OBC,All,33076,90.3035355
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,OPEN,Female,29443,91.3593874
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Home University Level,SC,Female,64301,80.4732503
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,"I-Non
PWD",Home University Level,PWD_OPEN,All,30254,91.0751777
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,VII,Home University Level,ST,All,33121,90.249489
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,VII,Home University Level,ST,Female,35892,89.3717407
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Other Than Home University Level,OPEN,All,31146,90.8833776
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Other Than Home University Level,SC,All,50352,84.9728618
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,Other Than Home University Level,SEBC,All,54091,83.7674516
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,VII,Other Than Home University Level,ST,All,31154,90.8833776
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",37210,Electronics and Telecommunication Engg,Un-Aided,I,State Level,EWS,All,44905,86.6751751
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Home University Level,VJ,All,104413,65.6692751
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Home University Level,OBC,Female,50239,84.9728618
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Other Than Home University Level,OPEN,All,55174,83.4378744
2025,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",61210,Mechanical Engineering,Un-Aided,I,Other Than Home University Level,NT2,All,82918,73.7482517
